"","ID","Case.Number","Date","Block","IUCR","Primary.Type","Description","Location.Description","Arrest","Domestic","Beat","District","Ward","Community.Area","FBI.Code","X.Coordinate","Y.Coordinate","Year","Updated.On","Latitude","Longitude","Location"
"102",22023,"HY373507","8/7/15","064XX S JUSTINE ST",110,"HOMICIDE","FIRST DEGREE MURDER","STREET",FALSE,FALSE,725,7,17,67,"01A",1167110,1862121,2015,"8/17/2015 15:03",41.77721606,-87.66292586,"(41.777216063, -87.662925863)"
"103",22022,"HY372265","8/7/15","001XX E 117TH ST",110,"HOMICIDE","FIRST DEGREE MURDER","STREET",FALSE,FALSE,532,5,9,53,"01A",1179244,1827364,2015,"8/17/2015 15:03",41.68157034,-87.6194997,"(41.68157034, -87.619499704)"
"104",22021,"HY371882","8/6/15","109XX S PARNELL AVE",110,"HOMICIDE","FIRST DEGREE MURDER","STREET",FALSE,FALSE,2233,22,34,49,"01A",1174576,1832444,2015,"8/17/2015 15:03",41.69561551,-87.63643664,"(41.695615506, -87.636436642)"
"105",22020,"HY371882","8/6/15","109XX S PARNELL AVE",110,"HOMICIDE","FIRST DEGREE MURDER","STREET",FALSE,FALSE,2233,22,34,49,"01A",1174576,1832444,2015,"8/17/2015 15:03",41.69561551,-87.63643664,"(41.695615506, -87.636436642)"
"106",22018,"HY370898","8/6/15","013XX W 108TH PL",110,"HOMICIDE","FIRST DEGREE MURDER","STREET",FALSE,FALSE,2234,22,34,75,"01A",1169296,1832814,2015,"8/17/2015 15:03",41.69674645,-87.65575788,"(41.696746452, -87.655757884)"
"107",22017,"HY370813","8/5/15","011XX N CENTRAL AVE",110,"HOMICIDE","FIRST DEGREE MURDER","STREET",FALSE,FALSE,1511,15,29,25,"01A",1138796,1907229,2015,"8/17/2015 15:03",41.90155803,-87.76563325,"(41.901558034, -87.765633246)"
"108",22016,"HY369622","8/5/15","075XX S DAMEN AVE",110,"HOMICIDE","FIRST DEGREE MURDER","STREET",FALSE,FALSE,611,6,18,67,"01A",1164331,1854706,2015,"8/17/2015 15:03",41.75692728,-87.67332226,"(41.756927283, -87.673322259)"
"109",22025,"HY364159","8/4/15","010XX W 14TH ST",110,"HOMICIDE","FIRST DEGREE MURDER","CHA PARKING LOT",FALSE,FALSE,1232,12,25,28,"01A",1169715,1893570,2015,"8/17/2015 15:03",41.86345916,-87.65246237,"(41.863459158, -87.652462374)"
"110",22024,"HY362815","8/3/15","043XX S WOOD ST",110,"HOMICIDE","FIRST DEGREE MURDER","STREET",FALSE,FALSE,924,9,12,61,"01A",1165075,1875890,2015,"8/17/2015 15:03",41.81504317,-87.66999666,"(41.81504317, -87.669996658)"
"111",22014,"HY365558","8/2/15","043XX S LAKE SHORE DR SB",110,"HOMICIDE","FIRST DEGREE MURDER","PARK PROPERTY",FALSE,FALSE,222,2,4,36,"01A",1185538,1876584,2015,"8/17/2015 15:03",41.81648957,-87.59491422,"(41.81648957, -87.594914218)"
"112",22013,"HY365746","8/2/15","117XX S LA SALLE ST",110,"HOMICIDE","FIRST DEGREE MURDER","YARD",FALSE,FALSE,522,5,34,53,"01A",1177366,1827100,2015,"8/17/2015 15:03",41.68088838,-87.62638211,"(41.680888377, -87.626382106)"
"113",22012,"HY365437","8/2/15","048XX W KAMERLING AVE",110,"HOMICIDE","FIRST DEGREE MURDER","STREET",FALSE,FALSE,2533,25,37,25,"01A",1143890,1908544,2015,"8/17/2015 15:03",41.90507251,-87.74688916,"(41.905072512, -87.746889161)"
"114",22011,"HY362660","7/31/15","089XX S HOUSTON AVE",110,"HOMICIDE","FIRST DEGREE MURDER","STREET",FALSE,FALSE,424,4,10,46,"01A",1198074,1846300,2015,"8/17/2015 15:03",41.73308367,-87.54994223,"(41.733083674, -87.549942225)"
"115",22006,"HY361399","7/30/15","003XX E 120TH ST",110,"HOMICIDE","FIRST DEGREE MURDER","STREET",FALSE,FALSE,532,5,9,53,"01A",1180212,1825451,2015,"8/17/2015 15:03",41.67629872,-87.61601462,"(41.676298724, -87.616014618)"
"116",22001,"HY359179","7/28/15","016XX W VAN BUREN ST",110,"HOMICIDE","FIRST DEGREE MURDER","STREET",FALSE,FALSE,1231,12,2,28,"01A",1165371,1898226,2015,"8/17/2015 15:03",41.87632905,-87.66827641,"(41.876329051, -87.668276406)"
"117",21999,"HY356849","7/26/15","028XX S KEELER AVE",110,"HOMICIDE","FIRST DEGREE MURDER","ALLEY",FALSE,FALSE,1031,10,22,30,"01A",1148849,1884730,2015,"8/17/2015 15:03",41.83962964,-87.72928862,"(41.839629644, -87.72928862)"
"118",21998,"HY356151","7/26/15","081XX S MANISTEE AVE",110,"HOMICIDE","FIRST DEGREE MURDER","STREET",FALSE,FALSE,422,4,7,46,"01A",1195916,1851566,2015,"8/17/2015 15:03",41.74758763,-87.55767395,"(41.747587631, -87.557673948)"
"119",21996,"HY355926","7/26/15","006XX N AVERS AVE",110,"HOMICIDE","FIRST DEGREE MURDER","AUTO",FALSE,FALSE,1122,11,27,23,"01A",1150608,1904047,2015,"8/17/2015 15:03",41.89260361,-87.72232928,"(41.892603612, -87.722329283)"
"120",21997,"HY355926","7/26/15","006XX N AVERS AVE",110,"HOMICIDE","FIRST DEGREE MURDER","AUTO",FALSE,FALSE,1122,11,27,23,"01A",1150608,1904047,2015,"8/17/2015 15:03",41.89260361,-87.72232928,"(41.892603612, -87.722329283)"
"121",21995,"HY355695","7/25/15","011XX E 73RD ST",110,"HOMICIDE","FIRST DEGREE MURDER","ALLEY",FALSE,FALSE,324,3,5,69,"01A",1184969,1856838,2015,"8/17/2015 15:03",41.76231832,-87.59762124,"(41.762318317, -87.597621239)"
"122",21994,"HY354568","7/25/15","049XX W HUBBARD ST",110,"HOMICIDE","FIRST DEGREE MURDER","STREET",FALSE,FALSE,1532,15,28,25,"01A",1143338,1902559,2015,"8/17/2015 15:03",41.88865932,-87.74906657,"(41.888659323, -87.749066571)"
"123",21993,"HY354142","7/24/15","012XX S KOLIN AVE",110,"HOMICIDE","FIRST DEGREE MURDER","STREET",FALSE,FALSE,1011,10,24,29,"01A",1147580,1894006,2015,"8/17/2015 15:03",41.86510858,-87.73370765,"(41.865108577, -87.73370765)"
"124",21992,"HY350286","7/21/15","059XX S STATE ST",110,"HOMICIDE","FIRST DEGREE MURDER","AUTO",FALSE,FALSE,232,2,20,40,"01A",1177289,1865734,2015,"8/17/2015 15:03",41.78690669,-87.62550091,"(41.78690669, -87.625500912)"
"125",21991,"HY348984","7/20/15","074XX N ROGERS AVE",110,"HOMICIDE","FIRST DEGREE MURDER","STREET",FALSE,FALSE,2422,24,49,1,"01A",1163384,1949317,2015,"8/17/2015 15:03",42.01656745,-87.67412927,"(42.01656745, -87.674129267)"
"126",21990,"HY346232","7/19/15","005XX N AVERS AVE",110,"HOMICIDE","FIRST DEGREE MURDER","STREET",FALSE,FALSE,1122,11,27,23,"01A",1150629,1903229,2015,"8/17/2015 15:03",41.89035852,-87.72227355,"(41.890358524, -87.722273552)"
"127",21989,"HY345337","7/18/15","074XX S EGGLESTON AVE",110,"HOMICIDE","FIRST DEGREE MURDER","STREET",FALSE,FALSE,732,7,17,69,"01A",1174584,1855507,2015,"8/17/2015 15:03",41.75890333,-87.63572301,"(41.758903325, -87.635723013)"
"128",10156667,"HY345298","7/18/15","0000X W WACKER DR",142,"HOMICIDE","RECKLESS HOMICIDE","STREET",FALSE,FALSE,111,1,42,32,"01B",1175712,1902172,2015,"8/17/2015 15:03",41.88693095,-87.63018934,"(41.88693095, -87.63018934)"
"129",21988,"HY345202","7/18/15","035XX W GRENSHAW ST",110,"HOMICIDE","FIRST DEGREE MURDER","STREET",FALSE,FALSE,1133,11,24,29,"01A",1152944,1894829,2015,"8/17/2015 15:03",41.86726248,-87.71399435,"(41.867262482, -87.713994347)"
"130",21985,"HY344710","7/17/15","046XX N KOSTNER AVE",110,"HOMICIDE","FIRST DEGREE MURDER","HOUSE",FALSE,TRUE,1722,17,45,16,"01A",1146003,1930488,2015,"8/17/2015 15:03",41.96524895,-87.73856815,"(41.965248952, -87.73856815)"
"131",21984,"HY344710","7/17/15","046XX N KOSTNER AVE",110,"HOMICIDE","FIRST DEGREE MURDER","HOUSE",FALSE,TRUE,1722,17,45,16,"01A",1146003,1930488,2015,"8/17/2015 15:03",41.96524895,-87.73856815,"(41.965248952, -87.73856815)"
"132",21983,"HY344413","7/17/15","020XX W ARTHUR AVE",110,"HOMICIDE","FIRST DEGREE MURDER","STREET",TRUE,FALSE,2412,24,50,2,"01A",1161593,1943155,2015,"8/17/2015 15:03",41.99969642,-87.68089245,"(41.99969642, -87.680892445)"
"133",22015,"HY281912","7/17/15","039XX W CONGRESS PKWY",110,"HOMICIDE","FIRST DEGREE MURDER","STREET",FALSE,FALSE,1132,11,24,26,"01A",1150109,1897399,2015,"8/17/2015 15:03",41.87437051,-87.72433519,"(41.874370513, -87.724335186)"
"134",21982,"HY343941","7/17/15","036XX N ST LOUIS AVE",110,"HOMICIDE","FIRST DEGREE MURDER","ALLEY",FALSE,FALSE,1732,17,35,16,"01A",1152407,1924075,2015,"8/17/2015 15:03",41.94752684,-87.71519205,"(41.947526838, -87.715192046)"
"135",21980,"HY342488","7/16/15","013XX N LOCKWOOD AVE",110,"HOMICIDE","FIRST DEGREE MURDER","STREET",FALSE,FALSE,2532,25,37,25,"01A",1140785,1908250,2015,"8/17/2015 15:03",41.90432343,-87.75830219,"(41.904323426, -87.758302186)"
"136",21979,"HY342285","7/15/15","049XX W HUBBARD ST",110,"HOMICIDE","FIRST DEGREE MURDER","PARK PROPERTY",FALSE,FALSE,1532,15,28,25,"01A",1143318,1902558,2015,"8/17/2015 15:03",41.88865695,-87.74914004,"(41.888656952, -87.749140044)"
"137",21978,"HY342105","7/15/15","063XX W FULLERTON AVE",110,"HOMICIDE","FIRST DEGREE MURDER","PARK PROPERTY",FALSE,FALSE,2512,25,29,19,"01A",1133601,1915262,2015,"8/17/2015 15:03",41.92369433,-87.78452659,"(41.923694334, -87.78452659)"
"138",21977,"HY338482","7/13/15","024XX S SAWYER AVE",110,"HOMICIDE","FIRST DEGREE MURDER","STREET",TRUE,FALSE,1024,10,22,30,"01A",1155078,1887705,2015,"8/17/2015 15:03",41.84767091,-87.70635106,"(41.847670913, -87.706351061)"
"139",21976,"HY337858","7/12/15","083XX S BAKER AVE",110,"HOMICIDE","FIRST DEGREE MURDER","PARK PROPERTY",FALSE,FALSE,424,4,7,46,"01A",1198158,1849872,2015,"8/17/2015 15:03",41.74288342,-87.54951532,"(41.742883417, -87.549515319)"
"140",21975,"HY336496","7/11/15","009XX E 63RD ST",110,"HOMICIDE","FIRST DEGREE MURDER","STREET",TRUE,FALSE,314,3,20,42,"01A",1183882,1863441,2015,"8/17/2015 15:03",41.78046301,-87.60139924,"(41.78046301, -87.601399238)"
"141",21974,"HY336431","7/11/15","077XX S KINGSTON AVE",110,"HOMICIDE","FIRST DEGREE MURDER","STREET",FALSE,FALSE,421,4,7,43,"01A",1194533,1854191,2015,"8/17/2015 15:03",41.75482494,-87.56265541,"(41.754824938, -87.562655411)"
"142",21972,"HY335913","7/11/15","068XX S LAFAYETTE AVE",110,"HOMICIDE","FIRST DEGREE MURDER","AUTO",FALSE,FALSE,731,7,6,69,"01A",1177012,1859649,2015,"8/17/2015 15:03",41.77021506,-87.62669987,"(41.770215063, -87.626699872)"
"143",21973,"HY335962","7/11/15","002XX S LARAMIE AVE",110,"HOMICIDE","FIRST DEGREE MURDER","STREET",FALSE,FALSE,1522,15,29,25,"01A",1141751,1898753,2015,"8/17/2015 15:03",41.87824469,-87.7549889,"(41.878244691, -87.754988896)"
"144",21981,"F218264","7/11/15","003XX N LOREL AVE",110,"HOMICIDE","FIRST DEGREE MURDER","STREET",FALSE,FALSE,1523,15,28,25,"01A",1140650,1901706,2015,"8/17/2015 15:03",41.88636838,-87.75895901,"(41.886368384, -87.758959007)"
"145",21971,"HY335770","7/10/15","075XX S LANGLEY AVE",110,"HOMICIDE","FIRST DEGREE MURDER","STREET",FALSE,FALSE,624,6,6,69,"01A",1182202,1855113,2015,"8/17/2015 15:03",41.75764923,-87.60781589,"(41.757649233, -87.607815887)"
"146",22019,"HY335410","7/10/15","023XX W WASHINGTON BLVD",110,"HOMICIDE","FIRST DEGREE MURDER","HOUSE",FALSE,FALSE,1223,12,2,28,"01A",NA,NA,2015,"8/17/2015 15:03",NA,NA,""
"147",21970,"HY334449","7/9/15","066XX S BLACKSTONE AVE",110,"HOMICIDE","FIRST DEGREE MURDER","STREET",FALSE,FALSE,321,3,5,42,"01A",1187327,1861451,2015,"8/17/2015 15:03",41.77492112,-87.58883262,"(41.774921124, -87.588832615)"
"148",21969,"HY334393","7/9/15","052XX S EMERALD AVE",110,"HOMICIDE","FIRST DEGREE MURDER","STREET",TRUE,FALSE,935,9,3,61,"01A",1172191,1870111,2015,"8/24/2015 15:27",41.7990313,-87.64406419,"(41.799031303, -87.644064187)"
"149",21968,"HY332515","7/8/15","080XX S DR MARTIN LUTHER KING JR DR",110,"HOMICIDE","FIRST DEGREE MURDER","PARKING LOT",FALSE,FALSE,623,6,6,44,"01A",1180294,1851885,2015,"8/17/2015 15:03",41.74883519,-87.61490719,"(41.748835188, -87.614907186)"
"150",21967,"HY332064","7/8/15","032XX W HURON ST",110,"HOMICIDE","FIRST DEGREE MURDER","STREET",FALSE,FALSE,1121,11,27,23,"01A",1154479,1904478,2015,"8/17/2015 15:03",41.8937098,-87.70810105,"(41.893709795, -87.708101045)"
"151",21966,"HY330978","7/7/15","020XX E 79TH ST",110,"HOMICIDE","FIRST DEGREE MURDER","STREET",FALSE,FALSE,414,4,8,43,"01A",1191097,1852990,2015,"8/17/2015 15:03",41.75161306,-87.57528591,"(41.751613063, -87.575285908)"
"152",21965,"HY330255","7/6/15","080XX S PAXTON AVE",110,"HOMICIDE","FIRST DEGREE MURDER","STREET",FALSE,FALSE,414,4,8,46,"01A",1192255,1852165,2015,"8/17/2015 15:03",41.74932112,-87.57106925,"(41.749321118, -87.571069245)"
"153",21962,"HY328791","7/5/15","092XX S HARPER AVE",110,"HOMICIDE","FIRST DEGREE MURDER","STREET",TRUE,TRUE,413,4,8,48,"01A",1188061,1844010,2015,"8/17/2015 15:03",41.72704391,-87.58669674,"(41.727043911, -87.586696743)"
"154",21959,"HY328200","7/5/15","088XX S BISHOP ST",110,"HOMICIDE","FIRST DEGREE MURDER","AUTO",TRUE,FALSE,2222,22,21,71,"01A",1168214,1846076,2015,"8/17/2015 15:03",41.73316272,-87.65933942,"(41.733162723, -87.659339424)"
"155",21960,"HY328200","7/5/15","088XX S BISHOP ST",110,"HOMICIDE","FIRST DEGREE MURDER","AUTO",TRUE,FALSE,2222,22,21,71,"01A",1168214,1846076,2015,"8/17/2015 15:03",41.73316272,-87.65933942,"(41.733162723, -87.659339424)"
"156",21963,"HY328164","7/5/15","011XX S FRANCISCO AVE",110,"HOMICIDE","FIRST DEGREE MURDER","STREET",TRUE,TRUE,1135,11,28,29,"01A",1157197,1894986,2015,"8/17/2015 15:03",41.86760805,-87.69837664,"(41.867608045, -87.698376638)"
"157",21961,"HY328047","7/5/15","044XX N KIMBALL AVE",110,"HOMICIDE","FIRST DEGREE MURDER","STREET",TRUE,FALSE,1723,17,33,14,"01A",1152918,1929399,2015,"9/10/2015 11:41",41.96212613,-87.71317211,"(41.962126133, -87.713172111)"
"158",21964,"HY327794","7/5/15","011XX N HARDING AVE",110,"HOMICIDE","FIRST DEGREE MURDER","STREET",TRUE,FALSE,1112,11,27,23,"01A",1149846,1907257,2015,"8/17/2015 15:03",41.90142704,-87.72504424,"(41.901427038, -87.725044239)"
"159",21958,"HY327907","7/5/15","077XX S SOUTH SHORE DR",110,"HOMICIDE","FIRST DEGREE MURDER","AUTO",FALSE,FALSE,421,4,7,43,"01A",1197240,1854764,2015,"8/17/2015 15:03",41.75633032,-87.5527162,"(41.756330319, -87.552716204)"
"160",22002,"HY346207","7/4/15","083XX S DREXEL AVE",110,"HOMICIDE","FIRST DEGREE MURDER","HOUSE",FALSE,TRUE,632,6,8,44,"01A",1183675,1849896,2015,"8/20/2015 16:14",41.74329903,-87.60257998,"(41.743299025, -87.602579976)"
"161",21957,"HY326221","7/3/15","043XX S CALUMET AVE",110,"HOMICIDE","FIRST DEGREE MURDER","PARK PROPERTY",FALSE,FALSE,215,2,3,38,"01A",1179158,1876261,2015,"8/17/2015 15:03",41.81575129,-87.61832713,"(41.815751294, -87.618327133)"
"162",21955,"HY325525","7/3/15","091XX S ASHLAND AVE",110,"HOMICIDE","FIRST DEGREE MURDER","STREET",FALSE,FALSE,2221,22,21,73,"01A",1167278,1844015,2015,"8/17/2015 15:03",41.72752709,-87.66282726,"(41.727527094, -87.662827263)"
"163",21956,"HY325478","7/3/15","048XX S JUSTINE ST",110,"HOMICIDE","FIRST DEGREE MURDER","PORCH",FALSE,FALSE,933,9,20,61,"01A",1166824,1872544,2015,"8/17/2015 15:03",41.80582415,-87.6636767,"(41.805824145, -87.663676702)"
"164",21954,"HY325121","7/2/15","027XX S KARLOV AVE",110,"HOMICIDE","FIRST DEGREE MURDER","STREET",FALSE,FALSE,1031,10,22,30,"01A",1149489,1885568,2015,"8/17/2015 15:03",41.84191685,-87.72691837,"(41.841916851, -87.726918365)"
"165",21953,"HY324513","7/2/15","132XX S GREENWOOD AVE",110,"HOMICIDE","FIRST DEGREE MURDER","AUTO",FALSE,FALSE,533,5,9,54,"01A",1186022,1818065,2015,"8/17/2015 15:03",41.65589581,-87.59498041,"(41.655895809, -87.594980408)"
"166",21952,"HY324033","7/1/15","036XX W 16TH ST",110,"HOMICIDE","FIRST DEGREE MURDER","STREET",FALSE,FALSE,1014,10,24,29,"01A",1152199,1891796,2015,"8/17/2015 15:03",41.8589543,-87.71680933,"(41.858954299, -87.716809329)"
"167",21951,"HY322797","6/30/15","111XX S HAMLET AVE",110,"HOMICIDE","FIRST DEGREE MURDER","AUTO",FALSE,FALSE,2234,22,34,75,"01A",1168141,1830823,2015,"8/17/2015 15:03",41.69130768,-87.6600438,"(41.691307675, -87.660043802)"
"168",21950,"HY321551","6/30/15","043XX W FLOURNOY ST",110,"HOMICIDE","FIRST DEGREE MURDER","HOUSE",TRUE,TRUE,1131,11,24,26,"01A",1147625,1896685,2015,"8/17/2015 15:03",41.87245921,-87.73347373,"(41.872459213, -87.733473728)"
"169",21948,"HY320151","6/29/15","019XX N ROCKWELL ST",110,"HOMICIDE","FIRST DEGREE MURDER","STREET",TRUE,FALSE,1421,14,1,22,"01A",1158728,1912739,2015,"8/17/2015 15:03",41.91629263,-87.69226913,"(41.91629263, -87.692269133)"
"170",21946,"HY319421","6/28/15","099XX S STATE ST",110,"HOMICIDE","FIRST DEGREE MURDER","STREET",FALSE,FALSE,511,5,9,49,"01A",1178012,1839088,2015,"8/17/2015 15:03",41.71377059,-87.62365586,"(41.713770588, -87.623655857)"
"171",21945,"HY318463","6/27/15","073XX S DORCHESTER AVE",110,"HOMICIDE","FIRST DEGREE MURDER","STAIRWELL",FALSE,FALSE,324,3,5,43,"01A",1186809,1856673,2015,"8/17/2015 15:03",41.76182216,-87.5908827,"(41.76182216, -87.590882696)"
"172",21947,"HY317652","6/27/15","026XX W 51ST ST",110,"HOMICIDE","FIRST DEGREE MURDER","STREET",FALSE,FALSE,923,9,14,63,"01A",1159740,1870754,2015,"8/17/2015 15:03",41.80106068,-87.6897074,"(41.801060677, -87.6897074)"
"173",21944,"HY317686","6/27/15","045XX S HERMITAGE AVE",110,"HOMICIDE","FIRST DEGREE MURDER","AUTO",FALSE,FALSE,924,9,20,61,"01A",1165439,1874613,2015,"8/17/2015 15:03",41.81153122,-87.66869768,"(41.811531219, -87.668697679)"
"174",22090,"HY317118","6/26/15","026XX W 87TH ST",110,"HOMICIDE","FIRST DEGREE MURDER","HOUSE",TRUE,TRUE,835,8,18,70,"01A",NA,NA,2015,"9/17/2015 11:37",NA,NA,""
"175",21943,"HY315707","6/25/15","059XX N RIDGE AVE",110,"HOMICIDE","FIRST DEGREE MURDER","CAR WASH",FALSE,FALSE,2012,20,40,77,"01A",1164443,1939628,2015,"8/17/2015 15:03",41.98995817,-87.67050846,"(41.989958168, -87.670508463)"
"176",21942,"HY314835","6/25/15","014XX S LAWNDALE AVE",110,"HOMICIDE","FIRST DEGREE MURDER","AUTO",FALSE,FALSE,1011,10,24,29,"01A",1151940,1892894,2015,"8/17/2015 15:03",41.86197244,-87.71773114,"(41.861972438, -87.71773114)"
"177",21941,"HY313549","6/24/15","004XX W 75TH ST",110,"HOMICIDE","FIRST DEGREE MURDER","STREET",TRUE,FALSE,732,7,17,69,"01A",1174817,1855205,2015,"8/31/2015 15:38",41.75806941,-87.63487807,"(41.758069413, -87.634878071)"
"178",21940,"HY313340","6/23/15","002XX E 35TH ST",110,"HOMICIDE","FIRST DEGREE MURDER","STREET",FALSE,FALSE,211,2,2,35,"01A",1178598,1881840,2015,"8/17/2015 15:03",41.83107329,-87.62021144,"(41.831073285, -87.620211441)"
"179",21939,"HY312799","6/23/15","075XX S ELLIS AVE",110,"HOMICIDE","FIRST DEGREE MURDER","STREET",FALSE,FALSE,624,6,8,69,"01A",1184197,1855275,2015,"8/17/2015 15:03",41.75804738,-87.60049949,"(41.758047375, -87.600499493)"
"180",21937,"HY309931","6/21/15","001XX N PARKSIDE AVE",110,"HOMICIDE","FIRST DEGREE MURDER","AUTO",FALSE,FALSE,1512,15,29,25,"01A",1138573,1900561,2015,"8/17/2015 15:03",41.88326425,-87.76661413,"(41.883264252, -87.766614133)"
"181",21936,"HY309544","6/20/15","042XX W DIVISION ST",110,"HOMICIDE","FIRST DEGREE MURDER","STREET",FALSE,FALSE,2534,25,37,23,"01A",1147822,1907660,2015,"8/17/2015 15:03",41.90257205,-87.7324683,"(41.902572053, -87.732468298)"
"182",21935,"HY308808","6/20/15","084XX S COLFAX AVE",110,"HOMICIDE","FIRST DEGREE MURDER","PORCH",FALSE,FALSE,423,4,7,46,"01A",1194964,1849614,2015,"8/17/2015 15:03",41.74225468,-87.56122647,"(41.742254682, -87.561226467)"
"183",21934,"HY306914","6/18/15","079XX S STATE ST",110,"HOMICIDE","FIRST DEGREE MURDER","HOUSE",FALSE,FALSE,623,6,6,44,"01A",1177670,1852214,2015,"8/17/2015 15:03",41.74979772,-87.6245125,"(41.749797723, -87.624512495)"
"184",21933,"HY306882","6/18/15","066XX S CHAMPLAIN AVE",110,"HOMICIDE","FIRST DEGREE MURDER","STREET",FALSE,FALSE,321,3,20,42,"01A",1181709,1861100,2015,"8/17/2015 15:03",41.77408956,-87.60943799,"(41.774089562, -87.609437992)"
"185",21932,"HY306393","6/18/15","079XX S LANGLEY AVE",110,"HOMICIDE","FIRST DEGREE MURDER","STREET",FALSE,FALSE,624,6,6,44,"01A",1182269,1852606,2015,"8/17/2015 15:03",41.75076821,-87.60764784,"(41.75076821, -87.607647841)"
"186",21931,"HY305722","6/18/15","044XX N MAGNOLIA AVE",110,"HOMICIDE","FIRST DEGREE MURDER","ALLEY",FALSE,FALSE,1913,19,46,3,"01A",1167113,1929571,2015,"8/17/2015 15:03",41.96230433,-87.66097808,"(41.96230433, -87.660978081)"
"187",21930,"HY305676","6/17/15","041XX W CULLERTON ST",110,"HOMICIDE","FIRST DEGREE MURDER","STREET",TRUE,FALSE,1012,10,24,29,"01A",1149012,1890098,2015,"8/17/2015 15:03",41.85435698,-87.72855175,"(41.854356979, -87.728551754)"
"188",21928,"HY304267","6/16/15","034XX W MADISON ST",110,"HOMICIDE","FIRST DEGREE MURDER","STREET",FALSE,FALSE,1123,11,28,27,"01A",1153407,1899804,2015,"8/17/2015 15:03",41.88090524,-87.71216242,"(41.880905236, -87.71216242)"
"189",21929,"HY303888","6/16/15","014XX S MILLARD AVE",110,"HOMICIDE","FIRST DEGREE MURDER","STREET",TRUE,FALSE,1011,10,24,29,"01A",1152274,1892860,2015,"8/17/2015 15:03",41.86187256,-87.71650597,"(41.86187256, -87.716505967)"
"190",21927,"HY302907","6/16/15","079XX S MARYLAND AVE",110,"HOMICIDE","FIRST DEGREE MURDER","STREET",FALSE,FALSE,624,6,8,44,"01A",1183282,1852452,2015,"8/17/2015 15:03",41.75032211,-87.60394055,"(41.750322112, -87.603940546)"
"191",21926,"HY301103","6/15/15","009XX N LOREL AVE",110,"HOMICIDE","FIRST DEGREE MURDER","STREET",TRUE,FALSE,1524,15,37,25,"01A",1140500,1905816,2015,"8/17/2015 15:03",41.89764948,-87.7594089,"(41.89764948, -87.759408897)"
"192",21925,"HY301340","6/14/15","044XX N BROADWAY",110,"HOMICIDE","FIRST DEGREE MURDER","STREET",TRUE,FALSE,1913,19,46,3,"01A",1168483,1929833,2015,"8/17/2015 15:03",41.96299366,-87.65593355,"(41.962993658, -87.655933554)"
"193",21918,"HY300195","6/14/15","044XX S HONORE ST",110,"HOMICIDE","FIRST DEGREE MURDER","STREET",FALSE,FALSE,924,9,12,61,"01A",1164758,1875344,2015,"8/17/2015 15:03",41.81355159,-87.6711749,"(41.813551593, -87.671174895)"
"194",21923,"HY300040","6/14/15","042XX S KEDZIE AVE",110,"HOMICIDE","FIRST DEGREE MURDER","ALLEY",FALSE,FALSE,921,9,14,58,"01A",1155724,1876183,2015,"8/17/2015 15:03",41.81604016,-87.70428986,"(41.816040159, -87.70428986)"
"195",21924,"HY283395","6/13/15","076XX N ASHLAND AVE",110,"HOMICIDE","FIRST DEGREE MURDER","STREET",TRUE,FALSE,2422,24,49,1,"01A",1164298,1950870,2015,"8/17/2015 15:03",42.02080954,-87.67072177,"(42.020809541, -87.670721771)"
"196",21917,"HY298981","6/13/15","073XX S GREEN ST",110,"HOMICIDE","FIRST DEGREE MURDER","PORCH",FALSE,FALSE,733,7,17,68,"01A",1171908,1856167,2015,"8/17/2015 15:03",41.76077358,-87.64551104,"(41.760773578, -87.645511035)"
"197",21916,"HY297895","6/12/15","051XX W THOMAS ST",110,"HOMICIDE","FIRST DEGREE MURDER","STREET",FALSE,FALSE,1531,15,37,25,"01A",1141744,1906837,2015,"8/17/2015 15:03",41.9004283,-87.75481448,"(41.900428297, -87.754814476)"
"198",21914,"HY297548","6/12/15","042XX S CALUMET AVE",110,"HOMICIDE","FIRST DEGREE MURDER","STREET",FALSE,FALSE,213,2,3,38,"01A",1179138,1876966,2015,"8/17/2015 15:03",41.81768633,-87.61837898,"(41.817686328, -87.618378979)"
"199",21913,"HY297544","6/12/15","085XX W BRYN MAWR AVE",110,"HOMICIDE","FIRST DEGREE MURDER","APARTMENT",TRUE,FALSE,1614,16,41,76,"01A",1118340,1936068,2015,"8/17/2015 15:03",41.98104302,-87.84016278,"(41.981043015, -87.840162775)"
"200",21912,"HY295320","6/11/15","030XX W 63RD ST",110,"HOMICIDE","FIRST DEGREE MURDER","STREET",FALSE,FALSE,823,8,15,66,"01A",1157012,1862702,2015,"8/17/2015 15:03",41.77902047,-87.69992956,"(41.779020474, -87.699929557)"
"201",21911,"HY295935","6/10/15","009XX W 32ND PL",110,"HOMICIDE","FIRST DEGREE MURDER","STREET",TRUE,FALSE,913,9,11,60,"01A",1170406,1883428,2015,"8/31/2015 15:38",41.83561358,-87.65022194,"(41.835613582, -87.65022194)"
"202",21910,"HY294819","6/10/15","056XX S ARTESIAN AVE",110,"HOMICIDE","FIRST DEGREE MURDER","YARD",FALSE,FALSE,824,8,16,63,"01A",1160992,1867151,2015,"8/17/2015 15:03",41.79114776,-87.68521548,"(41.791147759, -87.685215478)"
"203",21915,"HY259141","6/10/15","002XX W 107TH ST",110,"HOMICIDE","FIRST DEGREE MURDER","AUTO",FALSE,FALSE,513,5,34,49,"01A",1176567,1833986,2015,"8/17/2015 15:03",41.69980254,-87.62910077,"(41.699802541, -87.629100771)"
